timestamp,wind_speed_kmh,wind_gust_kmh,pressure_hpa,pressure_tendency_hpa_hr,rainfall_mm_hr
2025-02-10 10:00:00,14.6,17.6,1013.05,0.01,0.0
2025-02-10 11:00:00,10.5,14.7,1013.05,0.0,0.0
2025-02-10 12:00:00,18.1,18.6,1013.05,-0.0,0.0
2025-02-10 13:00:00,10.7,15.0,1013.05,0.0,0.0
2025-02-10 14:00:00,11.7,16.1,1013.05,-0.0,0.0
2025-02-10 15:00:00,4.5,11.1,1013.05,0.0,0.0
2025-02-10 16:00:00,11.7,17.4,1013.05,-0.0,0.0
2025-02-10 17:00:00,1.8,3.2,1013.05,0.01,0.0
2025-02-10 18:00:00,6.0,14.3,1013.05,-0.0,0.0
2025-02-10 19:00:00,17.7,23.3,1013.05,-0.0,0.0
2025-02-10 20:00:00,17.9,23.5,1013.05,-0.0,0.0
2025-02-10 21:00:00,16.1,21.1,1013.05,0.0,0.0
2025-02-10 22:00:00,9.1,12.5,1013.05,0.0,0.0
2025-02-10 23:00:00,13.7,19.4,1013.05,0.0,0.0
2025-02-11 00:00:00,14.0,20.4,1013.05,-0.01,1.06
2025-02-11 01:00:00,8.2,8.4,1013.04,-0.01,1.78
2025-02-11 02:00:00,21.5,24.9,1013.04,0.0,0.0
2025-02-11 03:00:00,18.4,22.6,1013.05,0.01,0.0
2025-02-11 04:00:00,12.9,18.7,1013.04,-0.01,0.0
2025-02-11 05:00:00,14.1,22.7,1013.05,0.01,0.0
2025-02-11 06:00:00,15.0,17.7,1013.05,0.0,0.0
2025-02-11 07:00:00,3.8,7.3,1013.05,-0.0,0.0
2025-02-11 08:00:00,12.7,16.2,1013.05,-0.0,0.0
2025-02-11 09:00:00,10.6,13.2,1013.04,-0.01,0.0
2025-02-11 10:00:00,9.0,13.0,1013.05,0.0,0.0
2025-02-11 11:00:00,12.6,19.9,1013.04,-0.0,0.0
2025-02-11 12:00:00,23.0,24.8,1013.04,-0.0,0.0
2025-02-11 13:00:00,17.2,23.5,1013.05,0.0,0.0
2025-02-11 14:00:00,11.1,11.2,1013.04,-0.01,0.0
2025-02-11 15:00:00,16.8,20.1,1013.03,-0.01,0.0
2025-02-11 16:00:00,21.0,25.0,1013.03,-0.0,0.0
2025-02-11 17:00:00,18.6,28.6,1013.03,0.0,0.0
2025-02-11 18:00:00,14.3,18.5,1013.03,0.0,0.0
2025-02-11 19:00:00,10.8,12.4,1013.03,-0.0,0.0
2025-02-11 20:00:00,17.5,18.5,1013.04,0.01,0.0
2025-02-11 21:00:00,16.0,21.1,1013.04,-0.0,0.0
2025-02-11 22:00:00,18.5,25.3,1013.04,-0.0,0.0
2025-02-11 23:00:00,17.2,23.3,1013.04,-0.0,0.0
2025-02-12 00:00:00,19.3,24.8,1013.04,0.0,0.0
2025-02-12 01:00:00,11.3,19.8,1013.04,0.0,0.0
2025-02-12 02:00:00,20.6,24.0,1013.05,0.01,0.0
2025-02-12 03:00:00,15.0,22.7,1013.04,-0.01,0.0
2025-02-12 04:00:00,24.4,24.5,1013.04,-0.0,0.0
2025-02-12 05:00:00,10.6,12.9,1013.04,0.0,0.0
2025-02-12 06:00:00,22.7,23.1,1013.04,0.0,0.0
2025-02-12 07:00:00,15.0,19.2,1013.04,0.0,0.0
2025-02-12 08:00:00,10.8,15.7,1013.05,0.0,0.0
2025-02-12 09:00:00,11.6,16.9,1013.04,-0.0,0.0
2025-02-12 10:00:00,12.4,17.6,1013.05,0.01,0.0
2025-02-12 11:00:00,16.1,18.3,1013.05,0.0,0.0
2025-02-12 12:00:00,16.6,21.0,1013.05,-0.01,0.0
2025-02-12 13:00:00,11.2,11.7,1013.04,-0.01,0.0
2025-02-12 14:00:00,13.9,23.0,1013.04,-0.01,0.0
2025-02-12 15:00:00,24.7,28.8,1013.04,0.0,0.0
2025-02-12 16:00:00,22.7,26.2,1013.03,-0.01,0.0
2025-02-12 17:00:00,16.2,26.0,1013.03,-0.0,0.0
2025-02-12 18:00:00,14.2,15.5,1013.03,0.0,0.0
2025-02-12 19:00:00,14.6,16.2,1013.03,-0.0,0.0
2025-02-12 20:00:00,17.1,18.8,1013.04,0.0,0.0
2025-02-12 21:00:00,8.9,13.7,1013.03,-0.01,0.0
2025-02-12 22:00:00,12.7,19.0,1013.03,0.0,0.0
2025-02-12 23:00:00,5.7,12.9,1013.03,-0.0,1.99
2025-02-13 00:00:00,16.1,28.8,1013.03,-0.0,0.0
2025-02-13 01:00:00,17.3,19.0,1013.03,0.0,0.0
2025-02-13 02:00:00,11.6,18.4,1013.03,0.0,0.0
2025-02-13 03:00:00,21.9,25.2,1013.03,0.0,0.0
2025-02-13 04:00:00,7.9,11.1,1013.03,-0.0,0.0
2025-02-13 05:00:00,6.7,9.8,1013.03,-0.0,0.0
2025-02-13 06:00:00,15.2,17.5,1013.03,0.0,0.0
2025-02-13 07:00:00,19.3,29.4,1013.02,-0.01,0.0
2025-02-13 08:00:00,22.5,30.0,1013.02,-0.0,0.0
2025-02-13 09:00:00,11.8,16.9,1013.02,0.0,0.0
2025-02-13 10:00:00,19.5,28.6,1013.01,-0.01,0.0
2025-02-13 11:00:00,13.9,14.4,1013.02,0.01,0.0
2025-02-13 12:00:00,13.2,14.2,1013.02,0.01,0.0
2025-02-13 13:00:00,18.5,20.0,1013.02,-0.01,0.0
2025-02-13 14:00:00,17.3,20.2,1013.02,0.01,0.0
2025-02-13 15:00:00,6.2,11.7,1013.02,-0.0,0.0
2025-02-13 16:00:00,21.4,26.7,1013.03,0.0,0.0
2025-02-13 17:00:00,21.0,26.4,1013.02,-0.0,0.0
2025-02-13 18:00:00,10.9,11.7,1013.03,0.0,0.0
2025-02-13 19:00:00,16.0,23.4,1013.03,0.0,0.0
2025-02-13 20:00:00,16.5,22.2,1013.03,-0.0,0.0
2025-02-13 21:00:00,15.4,22.6,1013.02,-0.01,0.0
2025-02-13 22:00:00,11.3,12.0,1013.01,-0.01,0.0
2025-02-13 23:00:00,10.7,16.6,1013.01,0.0,0.0
2025-02-14 00:00:00,14.0,15.4,1013.02,0.0,0.0
2025-02-14 01:00:00,20.0,23.8,1013.02,0.0,0.0
2025-02-14 02:00:00,16.8,23.4,1013.02,-0.0,0.0
2025-02-14 03:00:00,12.2,17.5,1013.01,-0.01,0.0
2025-02-14 04:00:00,18.0,20.4,1013.01,-0.0,0.17
2025-02-14 05:00:00,0.0,5.0,1013.02,0.01,0.0
2025-02-14 06:00:00,19.8,20.2,1013.01,-0.0,0.0
2025-02-14 07:00:00,5.4,13.9,1013.01,0.0,0.0
2025-02-14 08:00:00,12.3,16.7,1013.01,-0.01,0.0
2025-02-14 09:00:00,8.5,16.9,1013.01,0.0,0.0
2025-02-14 10:00:00,7.6,11.0,1013.01,-0.0,0.68
2025-02-14 11:00:00,19.9,23.3,1013.01,0.01,0.0
2025-02-14 12:00:00,11.8,14.5,1013.02,0.0,0.0
2025-02-14 13:00:00,15.8,23.4,1013.01,-0.0,0.0
2025-02-14 14:00:00,13.9,16.8,1013.01,-0.0,0.0
2025-02-14 15:00:00,16.5,23.4,1013.01,-0.0,0.0
2025-02-14 16:00:00,14.5,18.4,1013.0,-0.01,0.0
2025-02-14 17:00:00,7.7,8.6,1013.0,-0.0,0.0
2025-02-14 18:00:00,19.1,22.4,1013.0,0.0,0.0
2025-02-14 19:00:00,11.6,13.1,1013.0,0.0,0.0
2025-02-14 20:00:00,6.3,11.4,1013.0,0.0,0.0
2025-02-14 21:00:00,12.0,13.4,1013.0,-0.0,0.0
2025-02-14 22:00:00,21.6,29.4,1013.01,0.0,0.0
2025-02-14 23:00:00,18.3,23.0,1013.01,0.0,1.61
2025-02-15 00:00:00,12.4,16.9,1013.01,0.0,0.0
2025-02-15 01:00:00,12.4,19.4,1013.0,-0.01,0.0
2025-02-15 02:00:00,12.5,20.4,1012.98,-0.02,0.0
2025-02-15 03:00:00,24.5,29.4,1012.98,0.0,0.0
2025-02-15 04:00:00,16.0,18.7,1012.98,-0.01,0.0
2025-02-15 05:00:00,16.3,16.6,1012.97,-0.0,0.0
2025-02-15 06:00:00,19.3,22.2,1012.97,-0.0,0.0
2025-02-15 07:00:00,15.3,18.4,1012.98,0.01,0.0
2025-02-15 08:00:00,12.8,18.1,1012.98,0.0,0.0
2025-02-15 09:00:00,13.2,17.2,1012.98,0.0,0.0
2025-02-15 10:00:00,13.8,20.9,1012.99,0.0,0.0
2025-02-15 11:00:00,13.9,17.1,1012.99,0.0,0.0
2025-02-15 12:00:00,17.8,22.6,1012.99,-0.0,0.0
2025-02-15 13:00:00,14.4,23.0,1012.99,0.01,0.0
2025-02-15 14:00:00,17.8,23.8,1012.99,-0.01,0.0
2025-02-15 15:00:00,13.7,18.5,1012.99,0.0,0.0
2025-02-15 16:00:00,14.5,17.7,1012.98,-0.01,0.0
2025-02-15 17:00:00,4.1,7.2,1012.98,0.0,0.0
2025-02-15 18:00:00,18.7,21.1,1012.98,0.0,0.0
2025-02-15 19:00:00,15.9,19.3,1012.99,0.01,0.0
2025-02-15 20:00:00,19.1,26.4,1012.98,-0.01,0.0
2025-02-15 21:00:00,0.0,4.3,1012.98,-0.0,0.0
2025-02-15 22:00:00,24.6,25.6,1012.99,0.0,0.0
2025-02-15 23:00:00,13.4,23.7,1012.99,0.0,0.0
2025-02-16 00:00:00,19.7,25.7,1012.99,0.0,0.0
2025-02-16 01:00:00,9.0,9.8,1012.98,-0.0,0.0
2025-02-16 02:00:00,17.2,20.9,1012.98,-0.0,0.0
2025-02-16 03:00:00,8.9,14.2,1012.99,0.01,0.0
2025-02-16 04:00:00,11.1,21.2,1012.99,-0.0,0.0
2025-02-16 05:00:00,23.7,25.4,1012.99,0.0,0.0
2025-02-16 06:00:00,13.2,21.1,1012.99,-0.0,0.0
2025-02-16 07:00:00,15.3,24.5,1012.98,-0.01,0.0
2025-02-16 08:00:00,18.5,21.6,1012.99,0.0,0.0
2025-02-16 09:00:00,16.6,20.8,1012.99,0.0,0.0
2025-02-16 10:00:00,14.9,16.8,1013.0,0.01,0.0
2025-02-16 11:00:00,16.0,20.4,1012.99,-0.01,0.0
2025-02-16 12:00:00,26.2,31.1,1013.0,0.0,0.0
2025-02-16 13:00:00,13.9,20.9,1012.99,-0.01,0.0
2025-02-16 14:00:00,15.2,23.5,1012.99,0.0,0.0
2025-02-16 15:00:00,19.4,22.2,1013.0,0.0,0.0
2025-02-16 16:00:00,19.7,20.6,1012.99,-0.01,0.0
2025-02-16 17:00:00,20.1,25.0,1012.99,-0.0,0.0
2025-02-16 18:00:00,17.4,23.3,1012.98,-0.0,0.0
2025-02-16 19:00:00,8.5,14.2,1012.98,-0.0,0.0
2025-02-16 20:00:00,22.3,26.3,1012.98,0.0,0.0
2025-02-16 21:00:00,8.4,13.8,1012.99,0.01,0.0
2025-02-16 22:00:00,15.7,25.2,1012.99,-0.0,0.0
2025-02-16 23:00:00,10.4,16.5,1012.99,0.0,0.0
2025-02-17 00:00:00,13.9,17.8,1012.99,0.0,0.0
2025-02-17 01:00:00,15.9,19.4,1012.99,0.0,0.0
2025-02-17 02:00:00,15.8,20.3,1012.98,-0.01,0.0
2025-02-17 03:00:00,16.3,26.2,1012.99,0.01,0.0
2025-02-17 04:00:00,22.3,26.8,1012.99,0.0,0.0
2025-02-17 05:00:00,16.5,21.4,1012.99,0.0,0.0
2025-02-17 06:00:00,13.0,16.6,1012.99,-0.0,0.0
2025-02-17 07:00:00,19.0,27.3,1012.99,-0.0,3.77
2025-02-17 08:00:00,20.2,31.1,1012.99,-0.0,0.0
2025-02-17 09:00:00,8.1,14.5,1012.98,-0.01,0.0
2025-02-17 10:00:00,17.2,22.4,1012.97,-0.01,0.0
2025-02-17 11:00:00,17.7,22.8,1012.97,-0.0,0.0
2025-02-17 12:00:00,12.7,14.9,1012.97,0.0,0.0
2025-02-17 13:00:00,21.1,28.3,1012.97,-0.0,0.0
2025-02-17 14:00:00,13.5,18.9,1012.96,-0.01,0.0
2025-02-17 15:00:00,14.8,21.1,1012.96,-0.0,0.0
2025-02-17 16:00:00,13.3,16.2,1012.95,-0.0,0.0
2025-02-17 17:00:00,14.3,18.1,1012.95,-0.0,0.0
2025-02-17 18:00:00,8.7,12.5,1012.96,0.01,0.0
2025-02-17 19:00:00,7.0,15.1,1012.97,0.01,1.26
2025-02-17 20:00:00,22.2,26.1,1012.97,0.01,0.0
2025-02-17 21:00:00,10.0,21.2,1012.98,0.01,0.0
2025-02-17 22:00:00,9.2,15.5,1012.97,-0.0,0.0
2025-02-17 23:00:00,3.4,4.6,1012.97,-0.01,0.0
2025-02-18 00:00:00,11.0,15.6,1012.96,-0.01,0.0
2025-02-18 01:00:00,7.6,10.6,1012.97,0.01,0.0
2025-02-18 02:00:00,22.5,24.1,1012.97,-0.0,0.0
2025-02-18 03:00:00,19.3,29.1,1012.96,-0.01,0.0
2025-02-18 04:00:00,10.8,17.9,1012.96,-0.0,0.0
2025-02-18 05:00:00,25.5,32.1,1012.96,-0.0,0.0
2025-02-18 06:00:00,19.1,24.6,1012.96,0.0,0.0
2025-02-18 07:00:00,12.6,13.5,1012.96,0.0,0.0
2025-02-18 08:00:00,1.7,5.2,1012.96,-0.0,0.0
2025-02-18 09:00:00,25.7,33.2,1012.96,0.0,0.0
2025-02-18 10:00:00,7.3,9.1,1012.96,-0.0,0.0
2025-02-18 11:00:00,6.0,8.6,1012.95,-0.0,0.0
2025-02-18 12:00:00,19.4,23.7,1012.96,0.0,0.0
2025-02-18 13:00:00,26.4,31.0,1012.96,-0.0,0.0
2025-02-18 14:00:00,21.2,26.6,1012.95,-0.0,0.0
2025-02-18 15:00:00,17.1,24.3,1012.96,0.0,0.0
2025-02-18 16:00:00,17.2,24.1,1012.95,-0.0,0.0
2025-02-18 17:00:00,18.5,24.3,1012.95,-0.0,0.0
2025-02-18 18:00:00,18.0,26.6,1012.95,0.0,0.0
2025-02-18 19:00:00,15.6,16.0,1012.96,0.01,0.0
2025-02-18 20:00:00,14.8,21.3,1012.97,0.0,0.0
2025-02-18 21:00:00,13.9,20.8,1012.97,0.0,0.0
2025-02-18 22:00:00,10.5,11.8,1012.97,0.0,0.0
2025-02-18 23:00:00,12.8,13.3,1012.96,-0.01,0.0
2025-02-19 00:00:00,5.8,8.6,1012.97,0.0,0.0
2025-02-19 01:00:00,13.8,16.8,1012.97,-0.0,0.0
2025-02-19 02:00:00,9.3,16.6,1012.97,0.0,0.0
2025-02-19 03:00:00,8.8,12.0,1012.97,0.0,0.0
2025-02-19 04:00:00,15.2,17.6,1012.97,0.0,0.0
2025-02-19 05:00:00,21.2,24.4,1012.97,-0.0,0.0
2025-02-19 06:00:00,18.9,27.3,1012.97,0.0,0.0
2025-02-19 07:00:00,6.4,11.4,1012.96,-0.01,0.0
2025-02-19 08:00:00,9.3,13.8,1012.96,-0.0,0.0
2025-02-19 09:00:00,19.0,23.7,1012.97,0.01,0.0
2025-02-19 10:00:00,9.4,18.3,1012.97,0.0,0.0
2025-02-19 11:00:00,13.2,16.0,1012.97,-0.0,0.0
2025-02-19 12:00:00,17.0,25.9,1012.98,0.01,0.0
2025-02-19 13:00:00,9.4,15.0,1012.97,-0.01,0.0
2025-02-19 14:00:00,14.8,19.3,1012.97,-0.01,0.0
2025-02-19 15:00:00,7.6,20.1,1012.97,0.01,0.0
2025-02-19 16:00:00,11.3,13.1,1012.97,0.0,0.0
2025-02-19 17:00:00,15.9,19.8,1012.97,-0.0,0.0
2025-02-19 18:00:00,6.3,7.6,1012.97,-0.01,0.0
2025-02-19 19:00:00,16.5,24.4,1012.97,0.0,0.0
2025-02-19 20:00:00,14.2,24.3,1012.97,0.0,0.0
2025-02-19 21:00:00,17.0,27.0,1012.97,-0.01,0.0
2025-02-19 22:00:00,15.4,24.1,1012.97,-0.0,0.0
2025-02-19 23:00:00,21.1,25.5,1012.96,-0.0,0.0
2025-02-20 00:00:00,14.9,18.8,1012.97,0.0,0.0
2025-02-20 01:00:00,12.2,12.2,1012.96,-0.01,0.0
2025-02-20 02:00:00,14.9,26.0,1012.97,0.01,0.0
2025-02-20 03:00:00,17.0,23.4,1012.97,0.0,0.0
2025-02-20 04:00:00,14.6,18.1,1012.97,-0.0,0.0
2025-02-20 05:00:00,14.5,23.5,1012.97,-0.0,0.0
2025-02-20 06:00:00,10.8,12.9,1012.97,-0.0,0.0
2025-02-20 07:00:00,11.0,17.2,1012.96,-0.0,1.43
2025-02-20 08:00:00,7.3,11.8,1012.96,-0.0,0.0
2025-02-20 09:00:00,23.1,30.0,1012.96,-0.0,0.0
2025-02-20 10:00:00,8.1,12.9,1012.97,0.01,0.0
2025-02-20 11:00:00,10.8,11.4,1012.97,0.0,0.0
2025-02-20 12:00:00,10.7,15.9,1012.98,0.0,0.0
2025-02-20 13:00:00,18.8,26.9,1012.98,0.0,0.0
2025-02-20 14:00:00,12.8,17.7,1012.97,-0.01,0.0
2025-02-20 15:00:00,20.5,27.8,1012.97,-0.0,0.0
2025-02-20 16:00:00,10.9,12.8,1012.98,0.0,0.0
2025-02-20 17:00:00,15.7,20.6,1012.97,-0.01,0.0
2025-02-20 18:00:00,10.1,13.2,1012.98,0.0,0.0
2025-02-20 19:00:00,25.0,32.2,1012.99,0.01,0.0
2025-02-20 20:00:00,8.4,13.5,1012.99,0.01,0.0
2025-02-20 21:00:00,15.9,23.0,1013.0,0.01,0.0
2025-02-20 22:00:00,17.5,25.8,1013.0,0.0,0.0
2025-02-20 23:00:00,16.4,23.5,1013.01,0.0,0.0
2025-02-21 00:00:00,13.4,19.2,1013.0,-0.0,0.0
2025-02-21 01:00:00,13.7,15.7,1013.01,0.0,0.0
2025-02-21 02:00:00,14.6,19.6,1013.01,0.0,0.0
2025-02-21 03:00:00,13.6,17.0,1013.01,0.0,0.0
2025-02-21 04:00:00,19.2,23.2,1013.02,0.01,0.0
2025-02-21 05:00:00,25.4,29.3,1013.01,-0.0,0.0
2025-02-21 06:00:00,11.6,13.7,1013.01,-0.0,0.0
2025-02-21 07:00:00,7.5,8.4,1013.01,0.0,0.0
2025-02-21 08:00:00,13.9,16.9,1013.01,-0.01,0.0
2025-02-21 09:00:00,27.2,32.8,1013.01,0.0,0.0
2025-02-21 10:00:00,10.3,11.3,1013.0,-0.01,1.94
2025-02-21 11:00:00,22.5,27.5,1013.01,0.01,0.0
2025-02-21 12:00:00,22.7,33.4,1013.01,0.0,0.0
2025-02-21 13:00:00,11.6,19.7,1013.0,-0.0,0.0
2025-02-21 14:00:00,17.2,27.1,1013.0,-0.0,0.0
2025-02-21 15:00:00,22.5,28.7,1013.0,-0.0,0.0
2025-02-21 16:00:00,12.4,20.9,1013.0,0.0,0.0
2025-02-21 17:00:00,13.3,16.1,1013.0,0.0,0.0
2025-02-21 18:00:00,11.4,14.5,1013.0,-0.0,0.0
2025-02-21 19:00:00,9.3,12.5,1013.0,-0.0,0.0
2025-02-21 20:00:00,11.1,19.7,1013.0,0.0,0.0
2025-02-21 21:00:00,8.2,17.8,1013.0,-0.0,0.0
2025-02-21 22:00:00,14.5,17.8,1013.0,0.0,0.0
2025-02-21 23:00:00,10.5,14.7,1013.0,0.0,0.0
2025-02-22 00:00:00,15.5,18.2,1013.0,0.0,0.0
2025-02-22 01:00:00,6.6,12.7,1013.0,0.0,0.0
2025-02-22 02:00:00,16.0,24.4,1013.0,-0.01,0.0
2025-02-22 03:00:00,18.5,18.7,1012.99,-0.01,0.0
2025-02-22 04:00:00,4.4,10.6,1012.98,-0.0,0.0
2025-02-22 05:00:00,16.2,20.4,1012.99,0.01,0.0
2025-02-22 06:00:00,20.5,25.8,1013.0,0.01,0.0
2025-02-22 07:00:00,8.3,14.7,1013.01,0.01,0.02
2025-02-22 08:00:00,22.7,27.1,1013.01,-0.0,0.0
2025-02-22 09:00:00,16.5,21.2,1013.0,-0.01,0.0
2025-02-22 10:00:00,10.8,15.2,1012.99,-0.01,0.0
2025-02-22 11:00:00,14.1,22.0,1012.99,-0.0,0.0
2025-02-22 12:00:00,17.2,23.5,1012.99,-0.0,0.0
2025-02-22 13:00:00,14.8,20.5,1012.99,0.01,0.0
2025-02-22 14:00:00,17.1,18.3,1013.0,0.0,0.0
2025-02-22 15:00:00,9.8,13.7,1013.0,0.0,0.0
2025-02-22 16:00:00,15.2,22.9,1012.99,-0.0,0.0
2025-02-22 17:00:00,7.3,12.4,1012.99,-0.0,0.0
2025-02-22 18:00:00,13.8,20.8,1012.99,0.0,0.0
2025-02-22 19:00:00,9.9,20.2,1012.99,0.0,0.0
2025-02-22 20:00:00,10.7,18.8,1013.0,0.0,0.0
2025-02-22 21:00:00,20.6,25.9,1012.99,-0.01,0.0
2025-02-22 22:00:00,19.8,23.3,1012.99,0.0,0.0
2025-02-22 23:00:00,17.4,20.1,1013.0,0.0,0.0
2025-02-23 00:00:00,8.9,13.4,1012.99,-0.01,0.0
2025-02-23 01:00:00,12.8,16.8,1012.99,-0.0,0.0
2025-02-23 02:00:00,20.5,26.7,1012.99,0.0,0.0
2025-02-23 03:00:00,15.1,19.6,1012.99,-0.0,0.0
2025-02-23 04:00:00,26.0,30.0,1013.0,0.01,0.0
2025-02-23 05:00:00,16.4,16.7,1013.0,0.0,0.0
2025-02-23 06:00:00,15.4,17.6,1013.0,-0.0,0.0
2025-02-23 07:00:00,12.9,19.3,1013.0,-0.0,0.0
2025-02-23 08:00:00,15.1,25.2,1013.0,0.0,0.0
2025-02-23 09:00:00,13.6,18.3,1012.99,-0.0,0.0
2025-02-23 10:00:00,17.9,23.9,1012.99,-0.0,0.0
2025-02-23 11:00:00,19.2,27.1,1012.99,0.0,0.0
2025-02-23 12:00:00,10.5,13.1,1013.0,0.0,0.0
2025-02-23 13:00:00,7.7,13.8,1013.0,0.0,0.0
2025-02-23 14:00:00,5.2,8.0,1013.01,0.01,0.0
2025-02-23 15:00:00,16.9,24.5,1013.01,-0.0,0.0
2025-02-23 16:00:00,8.9,14.4,1013.01,0.01,0.0
2025-02-23 17:00:00,3.6,9.5,1013.01,-0.0,0.0
2025-02-23 18:00:00,16.3,19.0,1013.0,-0.01,0.0
2025-02-23 19:00:00,26.9,34.0,1013.0,-0.01,0.0
2025-02-23 20:00:00,14.4,25.7,1012.99,-0.0,0.0
2025-02-23 21:00:00,18.6,20.6,1012.99,-0.0,0.0
2025-02-23 22:00:00,14.8,18.8,1012.99,0.0,0.0
2025-02-23 23:00:00,13.9,19.6,1012.99,0.0,0.0
2025-02-24 00:00:00,19.0,26.4,1012.99,-0.01,0.0
2025-02-24 01:00:00,13.0,16.3,1012.99,-0.0,0.0
2025-02-24 02:00:00,15.8,19.3,1012.99,-0.0,0.0
2025-02-24 03:00:00,16.0,25.1,1012.98,-0.01,0.0
2025-02-24 04:00:00,11.1,18.4,1012.97,-0.0,0.0
2025-02-24 05:00:00,19.4,19.6,1012.97,-0.0,0.0
2025-02-24 06:00:00,13.6,16.8,1012.97,0.01,0.0
2025-02-24 07:00:00,10.7,20.4,1012.98,0.0,0.0
2025-02-24 08:00:00,17.1,26.4,1012.98,0.0,0.0
2025-02-24 09:00:00,9.9,17.7,1012.97,-0.01,0.0
2025-02-24 10:00:00,14.6,19.1,1012.98,0.01,0.0
2025-02-24 11:00:00,14.4,19.6,1012.98,0.01,0.0
2025-02-24 12:00:00,19.9,24.5,1012.97,-0.01,0.0
2025-02-24 13:00:00,16.8,25.2,1012.97,-0.0,0.0
2025-02-24 14:00:00,14.3,16.7,1012.97,0.0,0.0
2025-02-24 15:00:00,18.5,21.1,1012.98,0.0,0.96
2025-02-24 16:00:00,21.4,29.4,1012.97,-0.0,0.0
2025-02-24 17:00:00,17.2,22.1,1012.97,-0.0,0.0
2025-02-24 18:00:00,14.5,23.6,1012.97,-0.0,0.0
2025-02-24 19:00:00,7.9,10.9,1012.97,0.0,0.0
2025-02-24 20:00:00,9.1,13.9,1012.97,0.01,0.0
2025-02-24 21:00:00,12.9,15.1,1012.97,-0.0,0.0
2025-02-24 22:00:00,11.4,16.4,1012.98,0.01,0.0
2025-02-24 23:00:00,13.5,14.1,1012.97,-0.0,0.0
2025-02-25 00:00:00,14.7,18.2,1012.97,-0.0,0.0
2025-02-25 01:00:00,17.1,17.8,1012.97,0.0,0.0
2025-02-25 02:00:00,14.1,21.2,1012.98,0.0,0.0
2025-02-25 03:00:00,16.9,24.0,1012.98,0.0,0.0
2025-02-25 04:00:00,14.8,15.0,1012.97,-0.01,0.0
2025-02-25 05:00:00,4.6,13.6,1012.97,-0.0,0.0
2025-02-25 06:00:00,9.8,22.3,1012.98,0.0,0.0
2025-02-25 07:00:00,13.7,18.8,1012.98,0.0,0.0
2025-02-25 08:00:00,8.4,11.5,1012.97,-0.01,0.0
2025-02-25 09:00:00,17.5,31.0,1012.97,0.0,0.0
2025-02-25 10:00:00,22.1,23.1,1012.97,-0.0,0.0
2025-02-25 11:00:00,20.6,25.7,1012.98,0.01,0.0
2025-02-25 12:00:00,13.4,18.9,1012.99,0.01,0.0
2025-02-25 13:00:00,21.9,30.9,1012.99,0.0,0.0
2025-02-25 14:00:00,15.2,21.3,1013.0,0.01,0.0
2025-02-25 15:00:00,12.8,16.3,1013.0,0.0,0.0
2025-02-25 16:00:00,11.4,13.5,1013.0,0.0,0.0
2025-02-25 17:00:00,13.0,17.0,1013.01,0.01,0.0
2025-02-25 18:00:00,12.5,14.5,1013.01,0.0,0.0
2025-02-25 19:00:00,15.3,20.4,1013.01,-0.0,0.0
2025-02-25 20:00:00,15.3,18.6,1013.0,-0.01,0.0
2025-02-25 21:00:00,14.5,15.0,1013.0,-0.0,0.0
2025-02-25 22:00:00,16.6,25.4,1013.0,0.0,0.0
2025-02-25 23:00:00,20.4,23.9,1013.01,0.0,0.0
2025-02-26 00:00:00,19.2,20.4,1013.01,0.0,0.0
2025-02-26 01:00:00,7.1,11.6,1013.01,-0.0,0.0
2025-02-26 02:00:00,1.7,6.9,1013.0,-0.01,0.0
2025-02-26 03:00:00,19.2,19.4,1012.99,-0.0,0.0
2025-02-26 04:00:00,7.7,13.7,1012.99,-0.0,0.0
2025-02-26 05:00:00,13.4,15.3,1012.99,-0.0,0.0
2025-02-26 06:00:00,8.6,18.7,1012.99,0.0,0.0
2025-02-26 07:00:00,5.5,12.1,1013.0,0.01,0.0
2025-02-26 08:00:00,17.2,21.0,1013.01,0.0,0.0
2025-02-26 09:00:00,18.3,21.1,1013.0,-0.0,0.0
2025-02-26 10:00:00,11.6,16.3,1013.0,-0.0,0.0
2025-02-26 11:00:00,1.5,8.3,1013.0,0.0,0.0
2025-02-26 12:00:00,11.8,16.7,1013.0,-0.0,0.0
2025-02-26 13:00:00,16.5,20.8,1013.0,0.0,0.0
2025-02-26 14:00:00,7.1,12.3,1013.0,0.0,0.0
2025-02-26 15:00:00,15.4,18.6,1013.0,0.0,0.0
2025-02-26 16:00:00,14.4,18.4,1013.01,0.0,0.0
2025-02-26 17:00:00,17.4,18.7,1013.01,0.0,0.0
2025-02-26 18:00:00,15.1,23.0,1013.0,-0.01,0.0
2025-02-26 19:00:00,9.6,15.5,1013.0,0.0,0.0
2025-02-26 20:00:00,20.5,23.2,1013.0,-0.0,0.0
2025-02-26 21:00:00,13.7,24.4,1012.99,-0.01,0.0
2025-02-26 22:00:00,14.4,19.7,1012.99,-0.01,0.0
2025-02-26 23:00:00,9.8,11.7,1012.99,0.0,0.0
2025-02-27 00:00:00,12.3,19.9,1012.99,-0.0,0.0
2025-02-27 01:00:00,10.1,16.3,1012.98,-0.01,0.0
2025-02-27 02:00:00,13.7,19.9,1012.98,0.0,0.0
2025-02-27 03:00:00,23.1,26.8,1012.98,-0.01,0.0
2025-02-27 04:00:00,7.7,14.1,1012.98,0.0,0.0
2025-02-27 05:00:00,6.5,10.7,1012.98,0.0,0.0
